"timestamp","Motor 2A (mm/sec)"
"1/9/2021 10:00:01.000","2.389725923538208"
"1/9/2021 11:00:01.000","2.20238995552063"
"1/9/2021 12:00:01.000","2.051992893218994"
"1/9/2021 13:00:01.000","2.136850595474243"
"1/9/2021 14:00:01.000","0.08356613665819168"
"1/9/2021 15:00:01.000","2.1376373767852783"
"1/9/2021 16:00:01.000","2.2009663581848145"
"1/9/2021 17:00:01.000","2.262981414794922"
"1/9/2021 18:00:01.000","2.2589380741119385"
"1/9/2021 19:00:01.000","2.2200357913970947"
"1/9/2021 20:00:01.000","2.1816112995147705"
"1/9/2021 21:00:01.000","2.251443386077881"
"1/9/2021 22:00:01.000","2.440396785736084"
"1/9/2021 23:00:01.000","0.05569542944431305"
"1/10/2021 0:00:01.000","2.4943296909332275"
"1/10/2021 1:00:01.000","2.3172690868377686"
"1/10/2021 2:00:01.000","0.04793281480669975"
"1/10/2021 3:00:01.000","0.055029407143592834"
"1/10/2021 4:00:01.000","0.035772655159235"
"1/10/2021 5:00:01.000","2.1729226112365723"
"1/10/2021 6:00:01.000","2.1043615341186523"
"1/10/2021 7:00:01.000","0.052097007632255554"
"1/10/2021 8:00:01.000","2.1003103256225586"
"1/10/2021 9:00:01.000","2.1916632652282715"
"1/10/2021 10:00:01.000","2.2164411544799805"
"1/10/2021 11:00:01.000","2.324873924255371"
"1/10/2021 12:00:01.000","0.043420691043138504"
"1/10/2021 13:00:01.000","2.2596495151519775"
"1/10/2021 14:00:01.000","2.158675193786621"
"1/10/2021 15:00:01.000","2.355491876602173"
"1/10/2021 16:00:01.000","2.3388941287994385"
"1/10/2021 17:00:01.000","2.204695701599121"
"1/10/2021 18:00:01.000","2.151524066925049"
"1/10/2021 19:00:01.000","2.5754411220550537"
"1/10/2021 20:00:01.000","2.1353445053100586"
"1/10/2021 21:00:01.000","2.243021249771118"
"1/10/2021 22:00:01.000","2.161316156387329"
"1/10/2021 23:00:02.000","2.3126182556152344"
"1/11/2021 0:00:01.000","2.2697784900665283"
"1/11/2021 1:00:01.000","2.1442346572875977"
"1/11/2021 2:00:01.000","2.110902786254883"
"1/11/2021 3:00:01.000","2.140444755554199"
"1/11/2021 4:00:01.000","2.2084219455718994"
"1/11/2021 5:00:01.000","2.3156964778900146"
"1/11/2021 6:00:01.000","0.039343204349279404"
"1/11/2021 7:00:01.000","2.2297022342681885"
"1/11/2021 8:00:01.000","2.279289722442627"
"1/11/2021 9:00:01.000","2.144272565841675"
"1/11/2021 10:00:01.000","0.05652204155921936"
"1/11/2021 11:00:01.000","2.298349618911743"
"1/11/2021 12:00:01.000","2.4354491233825684"
"1/11/2021 13:00:01.000","0.05387330800294876"
"1/11/2021 14:00:01.000","2.4182395935058594"
"1/11/2021 15:00:01.000","2.320309638977051"
"1/11/2021 16:00:01.000","2.7499043941497803"
"1/11/2021 17:00:01.000","2.561818838119507"
"1/11/2021 18:00:01.000","0.04505631700158119"
"1/11/2021 19:00:01.000","2.5345821380615234"
"1/11/2021 20:00:01.000","2.3832895755767822"
"1/11/2021 21:00:01.000","0.05791624262928963"
"1/11/2021 22:00:01.000","2.433586597442627"
"1/11/2021 23:00:01.000","2.4012467861175537"
"1/12/2021 0:00:01.000","0.05716044083237648"
"1/12/2021 1:00:01.000","0.05142677575349808"
"1/12/2021 2:00:01.000","2.3619792461395264"
"1/12/2021 3:00:01.000","2.503854274749756"
"1/12/2021 4:00:01.000","0.06429480016231537"
"1/12/2021 5:00:01.000","2.3983383178710938"
"1/12/2021 6:00:01.000","0.16847024857997894"
"1/12/2021 7:00:01.000","0.05651000887155533"
"1/12/2021 8:00:01.000","1.7582547664642334"
"1/12/2021 9:00:01.000","1.6722708940505981"
"1/12/2021 10:00:01.000","1.6366068124771118"
"1/12/2021 11:00:01.000","1.6468790769577026"
"1/12/2021 12:00:01.000","1.6072489023208618"
"1/12/2021 13:00:01.000","1.6620402336120605"
"1/12/2021 14:00:01.000","1.6902462244033813"
"1/12/2021 15:00:01.000","1.654358148574829"
"1/12/2021 16:00:01.000","1.6818151473999023"
"1/12/2021 17:00:01.000","1.6948931217193604"
"1/12/2021 18:00:01.000","1.7398178577423096"
"1/12/2021 19:00:01.000","1.7273789644241333"
"1/12/2021 20:00:01.000","1.7753829956054688"
"1/12/2021 21:00:01.000","1.8039560317993164"
"1/12/2021 22:00:01.000","1.8109712600708008"
"1/12/2021 23:00:01.000","1.762024998664856"
"1/13/2021 0:00:01.000","1.780842661857605"
"1/13/2021 1:00:01.000","1.6675809621810913"
"1/13/2021 2:00:01.000","0.14837582409381866"
"1/13/2021 3:00:01.000","1.7839312553405762"
"1/13/2021 4:00:01.000","1.7442591190338135"
"1/13/2021 5:00:01.000","1.6747007369995117"
"1/13/2021 6:00:01.000","0.0635547786951065"
"1/13/2021 7:00:01.000","1.806248426437378"
