sep=;
"Series";"Time";"Value"
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.061507
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060913
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060655
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.061016
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060687
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060914
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.061275
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060521
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060671
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060352
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.060234
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.0611
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.061581
"TD FFT Band 2";"2021-05-24T17:55:00+02:00";0.061371
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.060947
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061806
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061448
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062254
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062593
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062272
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062156
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061634
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061513
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062034
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062654
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062308
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062817
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062863
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061256
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.061357
"TD FFT Band 2";"2021-05-24T17:56:00+02:00";0.062078
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062149
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061447
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060674
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060815
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061329
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061303
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062361
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06273
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062514
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061877
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062724
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062217
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062721
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062254
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061352
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060907
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061705
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06154
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061783
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062469
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061798
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.062274
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061574
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061443
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061815
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06196
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061604
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060296
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060693
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060964
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06084
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060834
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061044
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061931
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.063289
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.063141
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06146
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061461
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06123
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061756
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061591
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061825
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06162
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061042
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060271
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06066
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060794
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.060017
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.05979
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.059272
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.058486
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.058172
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.058983
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.05908
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.058835
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.058477
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.059525
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.059741
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.061241
"TD FFT Band 2";"2021-05-24T17:57:00+02:00";0.06188
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061567
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06149
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060987
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060594
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061039
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061074
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060256
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060255
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060436
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06092
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061643
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060781
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06093
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061402
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.062219
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061485
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061354
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061271
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061228
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061593
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061213
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061008
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06143
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061392
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061319
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061625
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06172
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060894
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061036
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061607
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06204
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.062187
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061789
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061635
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061798
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06132
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061201
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061161
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061541
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061861
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061649
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061344
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.062062
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061436
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061118
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060782
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061034
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.06046
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.060271
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059523
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059259
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.05908
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059183
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059168
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059643
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059468
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059881
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.059144
"TD FFT Band 2";"2021-05-24T17:58:00+02:00";0.061209
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060419
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060479
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060699
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060132
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060324
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059978
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060114
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059488
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060067
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059659
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059427
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.058986
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060116
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059188
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059068
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059633
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059873
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.06016
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060396
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060382
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060265
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060563
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060728
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060492
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061301
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061456
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061164
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060922
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060805
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061881
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061397
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061074
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061347
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061002
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060996
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061355
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.06043
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.061093
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060669
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060784
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060301
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060502
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060176
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.059386
"TD FFT Band 2";"2021-05-24T17:59:00+02:00";0.060175
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.06172
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.061771
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.061746
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.062855
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.06256
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.062952
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.061343
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.061786
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.060959
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.060464
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.060217
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.059874
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.06097
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.062444
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.062943
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.063498
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.063313
"TD FFT Band 2";"2021-05-24T18:00:00+02:00";0.062621
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061823
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062109
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.06215
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061846
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062337
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062727
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061985
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062013
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061771
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061157
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060392
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060855
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060854
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061238
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061012
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060936
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061071
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.059638
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.058869
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.05895
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060157
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060856
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.05987
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.05973
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060225
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060316
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.059781
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.059122
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.059171
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.06036
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060701
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.06123
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061208
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061278
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061271
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061677
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061966
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062695
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062709
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062505
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.063026
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062498
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061358
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061412
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061459
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060955
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060861
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060769
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060924
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061119
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060729
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.062206
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.06132
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061129
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.06162
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061058
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.061345
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060846
"TD FFT Band 2";"2021-05-24T18:01:00+02:00";0.060827
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.059794
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.060479
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.060693
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.060389
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.060937
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061685
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.06178
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.062119
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.0619
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061894
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061857
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.062093
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.063135
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.062565
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061191
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061558
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.06138
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.062635
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.063075
"TD FFT Band 2";"2021-05-24T18:02:00+02:00";0.061957
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.061102
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.061473
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.060622
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.060635
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.059914
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.060252
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.062506
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.062088
"TD FFT Band 2";"2021-05-24T18:03:00+02:00";0.062142
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.062855
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.063815
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.063305
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.0628
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.062681
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.061941
"TD FFT Band 2";"2021-05-24T18:04:00+02:00";0.061408
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063697
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063558
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063107
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063439
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.06337
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063199
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062458
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062017
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062823
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063014
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.06315
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062565
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062631
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062801
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.06244
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062573
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063579
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062804
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064127
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063865
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062936
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062405
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062191
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061968
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062243
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062221
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061834
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061832
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061366
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061148
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061564
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062023
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062434
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062099
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062102
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061952
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.062566
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064123
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064348
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.06527
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064752
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064992
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.064393
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063166
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.063127
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061622
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.061737
"TD FFT Band 2";"2021-05-24T18:05:00+02:00";0.0627
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062247
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.06216
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062036
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061337
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061559
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062517
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062356
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062971
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.06406
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.064267
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063988
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063289
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063664
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.06281
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063116
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.06446
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.064048
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063563
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063079
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062585
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062033
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062632
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063125
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062202
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062492
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.062403
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061806
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061175
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061406
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061147
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060189
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060227
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060864
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061103
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060129
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060997
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060148
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.059924
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060673
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060383
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.059965
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060574
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.06179
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061252
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060656
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060465
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060738
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060396
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060419
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.060996
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061271
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061846
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061712
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.061324
"TD FFT Band 2";"2021-05-24T18:06:00+02:00";0.063081
